title,price,location,size_m2,url,page
Apartment to purchase in Chott Meriem. 3 rooms. Air conditio...,"610,000 TND",Akouda,"94
						m²",N/A,86
Apartment to purchase in Tantana. Small area 119 m². Lift an...,"550,000 TND",Akouda,"119
						m²",N/A,86
Sell apartment in Ain Zaghouan Nord. Dimension 89 m². Careta...,Price on request,La Marsa,"89
						m²",N/A,86
Find an apartment to buy in Beni Khiar. 8 comfortable rooms...,"580,000 TND",Beni Khiar,"330
						m²",N/A,86
Find an apartment to buy in Centre Urbain Nord. Dimension 80...,"240,000 TND",Cité El Khadra,"80
						m²",N/A,86
Sell apartment in La Marsa. 4 lovely rooms. Cooker with oven...,"600,000 TND",La Marsa,"140
						m²",N/A,86
Sale of a lovely apartment in Gammarth. 3 rooms. Double glaz...,"794,000 TND",La Marsa,"209
						m²",N/A,86
N/A,N/A,N/A,N/A,N/A,86
Find an apartment to buy in Gammarth. Area 163 m². Thermal i...,"616,000 TND",La Marsa,"163
						m²",N/A,87
Fabulous apartment for sale in Gammarth Supérieur. Large are...,"660,000 TND",La Marsa,"180
						m²",N/A,87
Apartment to purchase in Raoued. 2 beautiful rooms. Double g...,"590,000 TND",Raoued,"154
						m²",N/A,87
Beautiful apartment for sale in Raoued. 2 comfortable rooms...,"315,000 TND",Raoued,"75
						m²",N/A,87
Find an apartment to buy in Gammarth. 2 beautiful rooms. Dou...,"630,000 TND",La Marsa,"123
						m²",N/A,87
Beautiful apartment for sale in Hammamet. 2 lovely rooms. Gr...,"350,000 TND",Hammamet,"90
						m²",N/A,87
Apartment for rent in El Yasminette. 3 lovely rooms. Dressin...,Price on request,Nouvelle Medina,"109
						m²",N/A,87
Résidence MY HOUSE 1,Price on request,La Soukra,Completed,N/A,87
Sale of a lovely apartment in Nouvelle Medina. 1 Living area...,Price on request,Nouvelle Medina,1 Room,N/A,87
Apartment for sale in Les Jardins de Carthage. 5 comfortable...,"590,000 TND",Le Kram,"134
						m²",N/A,87
Sale of a lovely apartment. Small area 1 m²,"200,000 TND",Khezama Est,1 Room,N/A,87
Fabulous apartment for sale in El Menzah 7.4 beautiful rooms...,Price on request,Ariana Ville,"206
						m²",N/A,87
Fabulous apartment for sale. Small area 57 m². Balcony,"107,000 TND",Zarzouna,"57
						m²",N/A,87
Apartment for sale in El Agba. 5 rooms. Reinforced door and...,"249,900 TND",Tunis,"104
						m²",N/A,87
Fabulous apartment for sale in Cité El Bahri. Area 120 m²,Price on request,Sfax Ouest,"120
						m²",N/A,87
Find an apartment to buy in Ariana. Large area 149 m². Green...,"320,000 TND",Ariana Ville,"149
						m²",N/A,87
Fabulous apartment for sale. Area 378 m². Security,"1,500,000 TND",La Marsa,"378
						m²",N/A,87
Fabulous apartment for sale in Bab Alioua. Area of 55 m². Fu...,"105,000 TND",Tunis,"55
						m²",N/A,87
Sell apartment in Les Jardins de Carthage. 3 large rooms. Do...,Price on request,Le Kram,"120
						m²",N/A,87
Apartment for sale in La Soukra. Dimension 150 m². New furni...,"680,000 TND",La Soukra,"150
						m²",N/A,87
Fabulous apartment for sale in Chott Meriem. Total area 535...,"1,150,000 TND",Akouda,"535
						m²",N/A,87
Apartment for sale in Chott Meriem. 3 lovely rooms. Caretake...,"566,500 TND",Akouda,"100
						m²",N/A,87
Sale of a lovely apartment. 3 rooms. Terrace and garden,"550,000 TND",Tantana,"100
						m²",N/A,87
Apartment to purchase in La Manouba. 1 Room. Caretaker and a...,"190,000 TND",La Manouba,"80
						m²",N/A,87
Sale of a lovely apartment in La Manouba. 2 lovely rooms. Ro...,"260,000 TND",La Manouba,"100
						m²",N/A,87
Apartment to purchase in La Manouba. 1 Living area. Garden a...,"370,000 TND",La Manouba,"270
						m²",N/A,87
Apartment to purchase in La Manouba. Large area 81 m². Beaut...,"120,000 TND",La Manouba,"81
						m²",N/A,87
Apartment to purchase in La Manouba. Dimension 114 m². Parki...,"280,000 TND",La Manouba,"114
						m²",N/A,87
Sell apartment in La Manouba. 3 beautiful rooms. Gardeners...,"330,000 TND",La Manouba,"114
						m²",N/A,87
Apartment for sale in El Manar 1.3 beautiful rooms. Reinforc...,"295,000 TND",El Menzah,"130
						m²",N/A,87
Beautiful apartment for sale in Les Berges Du Lac 2. Large a...,"1,050,000 TND",La Marsa,"200
						m²",N/A,87
Apartment for sale in Aouina. Small area 70 m². Air conditio...,"170,000 TND",La Marsa,"70
						m²",N/A,87
Beautiful apartment for sale in Les Berges Du Lac 1.2 large...,"310,000 TND",La Marsa,"44
						m²",N/A,87
N/A,N/A,N/A,N/A,N/A,87
Apartment for sale in La Soukra. Total area 122 m². Reinforc...,Price on request,La Soukra,"122
						m²",N/A,88
Fabulous apartment for sale. Dimension 127 m². Parking space...,"430,000 TND",Ariana Ville,"127
						m²",N/A,88
Apartment to purchase in Zone Touristique. Dimension 135 m²...,"360,000 TND",Mahdia Ville,"135
						m²",N/A,88
"Sell apartment in Chotrana 2.3 rooms. Cellar, Large terrace","1,200,000 TND",La Soukra,"285
						m²",N/A,88
Sale of a lovely apartment in Nabeul. 3 rooms. Large terrace,"320,000 TND",Nabeul,"95
						m²",N/A,88
Beautiful apartment for sale. Total area 126 m². Thermal ins...,"315,000 TND",Mahdia,"126
						m²",N/A,88
Apartment for sale in Aouina. Area of 50 m². Furnishings,"220,000 TND",La Marsa,"50
						m²",N/A,88
Résidence Canopée - Chotrana 1,"From460,000 TND",La Soukra,N/A,N/A,88
Beautiful apartment for sale in Gammarth. 2 rooms. Air condi...,"650,000 TND",La Marsa,"113
						m²",N/A,88
"Sell apartment in La Soukra. Area of 1 m². Cellar, Large ter...","350,000 TND",La Soukra,2 Rooms,N/A,88
Apartment for sale in Nouvelle Medina. Surface area 117 m²...,"280,000 TND",Nouvelle Medina,"117
						m²",N/A,88
Apartment for sale in El Mourouj 1. Dimension 111 m²,"200,000 TND",El Mourouj,"111
						m²",N/A,88
Sale of a lovely apartment in Aouina. 2 lovely rooms. Careta...,"265,000 TND",La Marsa,"120
						m²",N/A,88
Apartment to purchase. Total area 130 m². Cellar,"265,000 TND",Kélibia,"130
						m²",N/A,88
Apartment to purchase in La Marsa. 3 large living areas. Sec...,"900,000 TND",La Marsa,"157
						m²",N/A,88
Fabulous apartment for sale in Les Jardins de Carthage. 2 ro...,"680,000 TND",Le Kram,"117
						m²",N/A,88
Sell apartment in Cité Ubn Khaldoun. 3 beautiful rooms. Cell...,"185,000 TND",El Omrane Superieur,"150
						m²",N/A,88
Beautiful apartment for sale in El Manar 3. 12 comfortable r...,"1,800,000 TND",El Menzah,"500
						m²",N/A,88
Sell apartment in Chotrana 2.3 rooms. Private garage,"739,000 TND",La Soukra,"178
						m²",N/A,88
Apartment to purchase in Hammamet. Small area 75 m². Terrace,"330,000 TND",Hammamet,"151
						m²",N/A,88
Sale of a lovely apartment in Sidi Bousaid. Area of 190 m²...,"900,000 TND",La Marsa,"190
						m²",N/A,88
Apartment to purchase in Aouina. 3 beautiful rooms. With lif...,"325,000 TND",La Marsa,"138
						m²",N/A,88
Apartment to purchase in Les Jardins de Carthage. 1 lovely r...,"320,000 TND",Le Kram,"65
						m²",N/A,88
Apartment for sale in La Soukra. 4 large living areas. Doubl...,"540,000 TND",La Soukra,"169
						m²",N/A,88
Sale of a lovely apartment in Ain Zaghouan Sud. 1 Living are...,"240,000 TND",La Marsa,"62
						m²",N/A,88
Sale of a lovely apartment in Le Bardo. 1 lovely room. Fitte...,"160,000 TND",Le Bardo,"50
						m²",N/A,88
Sell apartment in Le Bardo. 3 rooms. New furniture,"255,000 TND",Le Bardo,"111
						m²",N/A,88
Sell apartment in La Manouba. Surface area 63 m². Caretaker...,"192,000 TND",La Manouba,"63
						m²",N/A,88
Apartment to purchase in Bab Bhar. 2 rooms,"79,000 TND",Tunis,"55
						m²",N/A,88
Fabulous apartment for sale in El Mourouj 6.2 beautiful room...,"250,000 TND",El Mourouj,"103
						m²",N/A,88
Apartment for sale. 1 lovely room,"160,000 TND",Akouda,1 Room,N/A,88
Sale of a lovely apartment. Area of 200 m². Lift and parking...,"590,000 TND",Khezama Est,"134
						m²",N/A,88
Fabulous apartment for sale. 2 rooms. Fully furnished,"470,000 TND",Sousse Jaouhara,"120
						m²",N/A,88
N/A,N/A,N/A,N/A,N/A,88
Sale of a lovely apartment. 4 comfortable rooms. With garage...,"420,000 TND",Khezama Est,"112
						m²",N/A,89
Sale of a lovely apartment in Cité Ennasr 2.3 large rooms. T...,"380,000 TND",Ariana Ville,"158
						m²",N/A,89
Fabulous apartment for sale in La Soukra. 3 large rooms. Gar...,"388,800 TND",La Soukra,"110
						m²",N/A,89
Beautiful apartment for sale in Route de Tunis. 1 room. Cent...,Price on request,Sfax Ville,"190
						m²",N/A,89
Sell apartment in Riadh al Andalous. 3 beautiful rooms. Balc...,"380,000 TND",Ariana Ville,"151
						m²",N/A,89
"Apartment to purchase in Sousse Ville. 1 Room. No Lift, Larg...","350,000 TND",Sousse Ville,"248
						m²",N/A,89
Apartment to purchase in Sahloul. 2 lovely rooms. Equipped k...,"450,000 TND",Sahloul,"150
						m²",N/A,89
High-end office building ZA Kheireddine,"From12,000 TND",Le Kram,Completed,N/A,89
Find an apartment to buy in Zone touristique. 2 lovely rooms...,Price on request,Midoun,"800
						m²",N/A,89
Find an apartment for rent in Hammamet. 1 room. Furnished,Price on request,Hammamet,"50
						m²",N/A,89
Find an apartment to buy in Aouina. Large area 160 m². Terra...,"560,000 TND",La Marsa,"160
						m²",N/A,89
Sale of a lovely apartment in Les Jardins de Carthage. Dimen...,Price on request,Le Kram,"150
						m²",N/A,89
Apartment to purchase in Aouina. Area 240 m². Stove,"700,000 TND",La Marsa,"240
						m²",N/A,89
Apartment for sale in Aouina. 3 comfortable rooms. Caretaker...,"305,000 TND",La Marsa,"100
						m²",N/A,89
"Apartment for sale in El Menzah 4.3 rooms. No Lift, Large te...","384,500 TND",El Menzah,"150
						m²",N/A,89
"Apartment for sale in Cité Ennasr 2.3 rooms. No Lift, Large...","365,000 TND",Ariana Ville,"150
						m²",N/A,89
Apartment for sale in Sahloul. Area 183 m². Reinforced door...,"735,000 TND",Sahloul,"183
						m²",N/A,89
Apartment to purchase in Sahloul. 4 large rooms. Caretaker s...,"630,000 TND",Sahloul,"160
						m²",N/A,89
Apartment to purchase in Chatt Meriem. 6 large living areas...,"300,000 TND",Sousse Ville,"140
						m²",N/A,89
Fabulous apartment for sale in Sahloul. 2 large living areas...,"260,000 TND",Sahloul,"63
						m²",N/A,89
Beautiful apartment for sale in Sousse Ville. 2 rooms. Satel...,"445,000 TND",Sousse Ville,"107
						m²",N/A,89
Beautiful apartment for sale in Sahloul. 2 lovely rooms. Wit...,"490,000 TND",Sahloul,"135
						m²",N/A,89
Apartment to purchase in Chatt Meriem. 1 lovely room. Secure...,"275,000 TND",Sousse Ville,"74
						m²",N/A,89
"Apartment for sale. 1 Room. No Lift, Large terrace",Price on request,Khezama Est,"75
						m²",N/A,89
Apartment for sale in Sahloul. 3 beautiful rooms. Lift and t...,"560,000 TND",Sahloul,"167
						m²",N/A,89
"Apartment for sale in Sahloul. 2 rooms. With Lift, Balcony","450,000 TND",Sahloul,"119
						m²",N/A,89
Fabulous apartment for sale in Les Berges Du Lac 2. Area of...,Price on request,La Marsa,"320
						m²",N/A,89
Sell apartment in Les Jardins d'El Menzah 1. Area 158 m². Ce...,"340,000 TND",Ariana Ville,"158
						m²",N/A,89
Apartment for sale. Surface area 100 m². Excellent sea view,"320,000 TND",Bizerte,"100
						m²",N/A,89
Sale of a lovely apartment in Le Bardo. Large area 137 m². C...,"345,000 TND",Le Bardo,"137
						m²",N/A,89
Sell apartment in Dar Fadhal. 3 beautiful rooms. Parking spa...,"320,000 TND",La Soukra,"130
						m²",N/A,89
Apartment for sale in Borj Cedria. Dimension 109 m². Gardene...,Price on request,Hammam Chatt,"109
						m²",N/A,89
Apartment for sale in Hammamet Nord. 1 lovely room. Robust d...,"290,000 TND",Hammamet,"70
						m²",N/A,89
N/A,N/A,N/A,N/A,N/A,89
Apartment for sale in Aouina. 4 large rooms. Parking spaces...,Price on request,La Marsa,"93
						m²",N/A,90
Beautiful apartment for sale in Chotrana 1.2 rooms. Double g...,"249,000 TND",La Soukra,"81
						m²",N/A,90
Sale of a lovely apartment in Aouina. 4 rooms. Terrace and g...,"360,000 TND",La Marsa,"130
						m²",N/A,90
Apartment to purchase in Sahloul. 1 Room. Lift and terrace,"370,000 TND",Sahloul,"114
						m²",N/A,90
Sell apartment in Bouhssina. 1 Living area. Double glazing...,"370,000 TND",Sousse Ville,"143
						m²",N/A,90
Rent this apartment in La Marsa. Small area 108 m². Ample st...,Price on request,La Marsa,"90
						m²",N/A,90
Find an apartment to buy. 1 lovely room. Terrace and garden,"300,000 TND",Hergla,"50
						m²",N/A,90
RESIDENCE MYRIAM 3 - Carthage Gardens,"From640,000 TND",Le Kram,Completed,N/A,90
Apartment for sale. 1 lovely room. Well decorated,"535,000 TND",La Marsa,"100
						m²",N/A,90
Find an apartment to buy in Les Berges Du Lac 2.4 large room...,"1,500,000 TND",La Marsa,"243
						m²",N/A,90
Apartment to purchase in Aouina. 4 large living areas. Car p...,"520,000 TND",La Marsa,"149
						m²",N/A,90
Beautiful apartment for sale in Hammamet Nord. 1 lovely room...,"250,000 TND",Hammamet,"65
						m²",N/A,90
Apartment for sale. 3 rooms. Air conditioning system,"175,000 TND",Ben Arous,"98
						m²",N/A,90
Find an apartment to buy in Les Jardins de Carthage. Small a...,Price on request,Le Kram,"140
						m²",N/A,90
"Apartment for sale in Aouina. 1 lovely room. Robust door, Ai...","207,000 TND",La Marsa,"52
						m²",N/A,90
Beautiful apartment for sale in La Marsa. Total area 200 m²...,"620,000 TND",La Marsa,"200
						m²",N/A,90
Beautiful apartment for sale in Les Berges Du Lac 2.2 beauti...,"799,000 TND",La Marsa,"115
						m²",N/A,90
Sell apartment in Hammamet. Surface area 220 m². Double glaz...,"550,000 TND",Hammamet,"220
						m²",N/A,90
Beautiful apartment for sale in Hammamet. 2 rooms. No Lift...,"320,000 TND",Hammamet,"80
						m²",N/A,90
Sell apartment in Hammamet Nord. 3 large living areas. Parki...,"360,000 TND",Hammamet,"220
						m²",N/A,90
Apartment for sale in Les Jardins de Carthage. Dimension 137...,"860,000 TND",Le Kram,"137
						m²",N/A,90
Sell apartment in Les Jardins de Carthage. 2 beautiful rooms...,Price on request,Le Kram,"160
						m²",N/A,90
Apartment to purchase in Les Jardins de Carthage. 4 comforta...,"720,000 TND",Le Kram,"200
						m²",N/A,90
Apartment for sale in Les Jardins de Carthage. 3 lovely room...,"1,305,000 TND",Le Kram,"275
						m²",N/A,90
"Apartment to purchase in La Soukra. 1 room. Secured door, Se...",Price on request,La Soukra,"60
						m²",N/A,90
Apartment for sale in Ariana. 2 beautiful rooms. Satellite d...,"290,000,000 TND",Ariana Ville,"124
						m²",N/A,90
Beautiful apartment for sale in Aouina. 4 large living areas...,"310,000 TND",La Marsa,"154
						m²",N/A,90
Sell apartment in Aouina. 3 beautiful rooms. Lift and parkin...,"300,000 TND",La Marsa,"150
						m²",N/A,90
Find an apartment to buy in Hammamet. Large area 120 m². Cel...,"450,000 TND",Hammamet,"120
						m²",N/A,90
"Sell apartment in Cité Ennasr 2.3 large rooms. No Lift, Balc...",Price on request,Ariana Ville,"194
						m²",N/A,90
Sale of a lovely apartment in La Marsa. Surface area 140 m²...,"450,000 TND",La Marsa,"140
						m²",N/A,90
Beautiful apartment for sale in Gammarth. Surface area 110 m...,"550,000 TND",La Marsa,"110
						m²",N/A,90
Beautiful apartment for sale in Gammarth. Total area 82 m²...,"190,000 TND",La Marsa,"82
						m²",N/A,90
N/A,N/A,N/A,N/A,N/A,90
Find an apartment to buy in Sousse Corniche. Total area 115...,"472,000 TND",Sousse Ville,"115
						m²",N/A,91
Sale of a lovely apartment in Borj Cedria. 6 beautiful rooms...,"150,000 TND",Hammam Chatt,"90
						m²",N/A,91
Beautiful apartment for sale in La Soukra. 2 beautiful rooms...,"592,000 TND",La Soukra,"170
						m²",N/A,91
Apartment for sale in Aouina. 1 lovely room. Green areas and...,"206,000 TND",La Marsa,"56
						m²",N/A,91
Sale of a lovely apartment in Gammarth. Area 284 m². No Lift...,"1,000,000 TND",La Marsa,"284
						m²",N/A,91
"Find an apartment to buy. 3 rooms. Secured door, General sat...","550,000 TND",Sousse Jaouhara,"172
						m²",N/A,91
Apartment for sale. Large area 140 m²,"185,000 TND",Tunis,"140
						m²",N/A,91
RESIDENCE MYRIAM 3 - Carthage Gardens,"From640,000 TND",Le Kram,Completed,N/A,91
Sell apartment in Nouvelle Medina. 4 rooms. Fitted kitchen,"220,000 TND",Nouvelle Medina,"80
						m²",N/A,91
Beautiful apartment for sale in Sahloul. 3 comfortable rooms...,"345,600 TND",Sahloul,"108
						m²",N/A,91
Fabulous apartment for sale in Ettahrir. 3 large living area...,"370,000 TND",Ettahrir,"160
						m²",N/A,91
"Apartment for sale in Le Bardo. 1 lovely room. With Lift, Ba...","157,000 TND",Le Bardo,"50
						m²",N/A,91
Apartment for sale in Cité Ennasr 2.2 rooms. Terrace and lif...,"409,000 TND",Ariana Ville,"112
						m²",N/A,91
Apartment for sale in Hedi Chaker. Total area 140 m². Centra...,"310,000 TND",Tunis,"140
						m²",N/A,91
Sell apartment in Route gremda. Total area 239 m². Parking s...,"555,000 TND",Sfax Ville,"239
						m²",N/A,91
Find an apartment to buy in Cité Frina. Surface area 63 m²...,"130,000 TND",Monastir Ville,"63
						m²",N/A,91
Apartment for sale in El Menzah 8.5 rooms. Double glazed win...,"680,000 TND",El Menzah,"234
						m²",N/A,91
Fabulous apartment for sale in Les Jardins de Carthage. Area...,Price on request,Le Kram,"168
						m²",N/A,91
Apartment for rent in Gammarth. 4 beautiful rooms. Double gl...,"1,700,000 TND",La Marsa,"308
						m²",N/A,91
Find an apartment to buy in Nabeul. 2 rooms. Lift and terrac...,"280,000 TND",Nabeul,"106
						m²",N/A,91
"Sell apartment in Nouvelle Ariana. Area of 61 m². Carpark, B...","115,000 TND",Ariana Ville,"61
						m²",N/A,91
Sale of a lovely apartment in Hammamet. 2 lovely rooms. Beau...,"297,000 TND",Hammamet,"300
						m²",N/A,91
Apartment to purchase in Hammamet. Small area 160 m². Beauti...,"490,000 TND",Hammamet,"160
						m²",N/A,91
Land for sale in Hammamet. Surface area 5200 m²,"350,000 TND",Hammamet,"110
						m²",N/A,91
Fabulous apartment for sale in El Kantaoui. 2 lovely rooms...,"470,000 TND",Hammam Sousse,"126
						m²",N/A,91
Sell apartment in Aouina. 2 lovely rooms. Terrace and lift,"245,000 TND",La Marsa,"112
						m²",N/A,91
Apartment for sale. 4 comfortable rooms. Beautiful terrace,"69,000 TND",Kélibia,"150
						m²",N/A,91
Sale of a lovely apartment in Gammarth. 2 rooms. Caretaker s...,"880,000 TND",La Marsa,"415
						m²",N/A,91
