title,price,location,size_m2,url,page
Lovely apartment for rent. 2 beautiful rooms. Storage unit,"1,200 TND",Hergla,"90
						m²",N/A,8
Rent this apartment in Gammarth. 3 large living areas. Centr...,"5,000 TND",La Marsa,"300
						m²",N/A,8
Apartment for rent in La Marsa. 2 beautiful rooms. Furnishin...,"2,500 TND",La Marsa,"150
						m²",N/A,8
Very nice apartment for rent. 2 comfortable rooms. New furni...,"1,300 TND",Sahloul,"80
						m²",N/A,8
55 m² studio apartment for rent in Menzah 9 C,"1,150 TND",El Menzah,"55
						m²",N/A,8
Find an apartment for rent in El Kantaoui. Area 120 m². Dres...,"2,000 TND",Hammam Sousse,"120
						m²",N/A,8
Flat for rent in Ain Zaghouan Nord. Small area 131 m². Refri...,"1,900 TND",La Marsa,"131
						m²",N/A,8
Flat for rent in Chott Meriem. 3 lovely rooms. Attic,"1,500 TND",Akouda,"150
						m²",N/A,8
Apartment for rent. Area 120 m². Storage unit,"4,000 TND",Khezama Est,"120
						m²",N/A,8
Lovely apartment for rent in Les Berges Du Lac 2.5 lovely ro...,Price on request,La Marsa,5 Rooms,N/A,8
"Lovely apartment for rent in Aouina. 3 rooms. Cellar, Large...","2,000 TND",La Marsa,"145
						m²",N/A,8
Apartment for rent in Aouina. Small area 130 m². Fully furni...,"1,600 TND",La Marsa,"130
						m²",N/A,8
Great apartment for rent in Les Jardins de Carthage. 1 room...,"1,600 TND",Le Kram,"72
						m²",N/A,8
Flat for rent in Les Berges Du Lac 2. Area of 211 m². Double...,"3,600 TND",La Marsa,"211
						m²",N/A,8
Apartment for rent in Chotrana 1. Surface area 70 m². Terrac...,"1,200 TND",La Soukra,"70
						m²",N/A,8
Lovely apartment for rent in La Marsa. Small area 1 m². Stor...,"3,500 TND",La Marsa,2 Rooms,N/A,8
Apartment for rent in Les Jardins de Carthage. Surface area...,"2,200 TND",Le Kram,1 Room,N/A,8
Rent this apartment in La Marsa. 2 comfortable rooms. Ample...,"3,400 TND",La Marsa,1 Room,N/A,8
Rent an apartment in Les Berges Du Lac 2.4 large living area...,"4,500 TND",La Marsa,3 Rooms,N/A,8
Great apartment for rent in La Marsa. Surface area 1 m². Cel...,"2,600 TND",La Marsa,2 Rooms,N/A,8
N/A,N/A,N/A,N/A,N/A,8
Rent this apartment in Les Berges Du Lac 1. Total area 300 m...,"7,500 TND",La Marsa,"300
						m²",N/A,9
Apartment for rent in Les Jardins de Carthage. 2 beautiful r...,"2,000 TND",Le Kram,2 Rooms,N/A,9
Very nice apartment for rent in Les Berges Du Lac 2.3 beauti...,"3,200 TND",La Marsa,"180
						m²",N/A,9
Lovely apartment for rent in Les Jardins de Carthage. 2 love...,"2,200 TND",Le Kram,"92
						m²",N/A,9
For rent: one-bedroom apartment in Soukra Park,"1,200 TND",La Soukra,"65
						m²",N/A,9
Apartment for rent in Les Berges Du Lac 2.3 lovely rooms. Ga...,"3,800 TND",La Marsa,"200
						m²",N/A,9
Apartment for rent in Hammamet Nord. Dimension 55 m². Dressi...,800 TND,Hammamet,"55
						m²",N/A,9
High-end office building ZA Kheireddine,"From12,000 TND",Le Kram,Completed,N/A,9
Find an apartment for rent in Les Jardins de Carthage. Area...,"2,300 TND",Le Kram,"55
						m²",N/A,9
Find an apartment for rent in Les Jardins de Carthage. 4 roo...,"2,800 TND",Le Kram,"220
						m²",N/A,9
Great apartment for rent in Chott Meriem. Area of 60 m². Dre...,750 TND,Akouda,"60
						m²",N/A,9
Very nice apartment for rent in Les Berges Du Lac 2. Area of...,"3,200 TND",La Marsa,"170
						m²",N/A,9
Very nice apartment for rent in Les Jardins de Carthage. 1 R...,"3,000 TND",Le Kram,"150
						m²",N/A,9
Apartment for rent in Les Berges Du Lac 2. Large area 180 m²...,"4,000 TND",La Marsa,"180
						m²",N/A,9
Apartment for rent in Les Jardins de Carthage. 3 beautiful r...,"3,500 TND",Le Kram,"150
						m²",N/A,9
Great apartment for rent in Les Jardins de Carthage. Total a...,"2,000 TND",Le Kram,"90
						m²",N/A,9
Apartment for rent in Les Berges Du Lac 2.3 lovely rooms. Se...,"2,900 TND",La Marsa,"120
						m²",N/A,9
Apartment for rent in Les Jardins de Carthage. 1 Room. Reinf...,"8,500 TND",La Marsa,"250
						m²",N/A,9
Rent this apartment in Les Berges Du Lac 2.3 lovely rooms. S...,"7,000 TND",La Marsa,"320
						m²",N/A,9
Apartment for rent in Les Berges Du Lac 2.3 lovely rooms. Fu...,"3,000 TND",La Marsa,"150
						m²",N/A,9
Find an apartment for rent in Les Berges Du Lac 2.3 lovely r...,"3,800 TND",La Marsa,"180
						m²",N/A,9
Flat for rent in Les Jardins de Carthage. Total area 70 m²...,"1,800 TND",Le Kram,"70
						m²",N/A,9
Apartment for rent in Les Jardins de Carthage. 2 lovely room...,"3,300 TND",Le Kram,"120
						m²",N/A,9
Very nice apartment for rent in Nabeul. 2 beautiful rooms. D...,750 TND,Nabeul,"100
						m²",N/A,9
Rent an apartment in Les Berges Du Lac 2.4 large rooms. Well...,"4,800 TND",La Marsa,3 Rooms,N/A,9
Apartment for rent in La Marsa. Area of 1 m². Attic,"1,600 TND",La Marsa,1 Room,N/A,9
Rent this apartment in La Marsa. 1 room. New furniture,"3,400 TND",La Marsa,1 Room,N/A,9
Find an apartment for rent in La Marsa. 2 lovely rooms. Secu...,"1,900 TND",La Marsa,2 Rooms,N/A,9
Flat for rent in Les Berges Du Lac 2. Dimension 79 m². New f...,"2,350 TND",La Marsa,"79
						m²",N/A,9
Apartment for rent in Les Deux Oueds. 2 comfortable rooms. C...,400 TND,Nabeul,"95
						m²",N/A,9
Great apartment for rent in Aouina. Total area 65 m². No Lif...,"1,050 TND",La Marsa,"65
						m²",N/A,9
Apartment for rent in Chotrana 1. 1 Living area. Oven,"1,100 TND",La Soukra,"60
						m²",N/A,9
Lovely apartment for rent in Les Jardins de Carthage. 4 room...,"2,100 TND",Le Kram,"130
						m²",N/A,9
N/A,N/A,N/A,N/A,N/A,9
Lovely apartment for rent in La Soukra. 3 lovely rooms. Care...,"1,500 TND",La Soukra,"110
						m²",N/A,10
Great apartment for rent in Aouina. 1 lovely room. Reinforce...,"1,250 TND",La Marsa,"60
						m²",N/A,10
Great apartment for rent in Les Jardins de Carthage. 2 lovel...,"1,500 TND",Le Kram,"110
						m²",N/A,10
Apartment for rent in Les Berges Du Lac 2. 3 beautiful rooms...,"2,600 TND",La Marsa,"180
						m²",N/A,10
Apartment for rent in Les Berges Du Lac 2.2 lovely rooms. At...,"2,500 TND",La Marsa,2 Rooms,N/A,10
Very nice apartment for rent in Cité de la Plage. 1 room. Ce...,"1,300 TND",Hammam Sousse,"100
						m²",N/A,10
Rent this apartment in Hammam Sousse. 2 lovely rooms. Satell...,"1,400 TND",Hammam Sousse,"110
						m²",N/A,10
RESIDENCE MYRIAM 3 - Carthage Gardens,"From640,000 TND",Le Kram,Completed,N/A,10
New one-bedroom apartment for rent in Sahloul,"1,200 TND",Sahloul,"90
						m²",N/A,10
Very nice apartment for rent in La Soukra. 2 comfortable roo...,"1,300 TND",La Marsa,2 Rooms,N/A,10
Very nice apartment for rent in Cité Les Pins. 4 comfortable...,"3,500 TND",La Marsa,3 Rooms,N/A,10
Apartment for rent in Ain Zaghouan Nord. 3 comfortable rooms...,"1,500 TND",La Marsa,"113
						m²",N/A,10
Rent an apartment in Les Jardins de Carthage. 5 rooms. Fully...,"1,850 TND",Le Kram,"140
						m²",N/A,10
Flat for rent in Cité Erriadh. 2 rooms. Furnishings,"2,100 TND",La Marsa,"120
						m²",N/A,10
Rent an apartment in La Marsa. Surface area 1 m². Quiet sorr...,"7,000 TND",La Marsa,3 Rooms,N/A,10
Rent this apartment. 2 rooms. Double glazing and central hea...,"1,500 TND",Sousse Corniche,"160
						m²",N/A,10
Find an apartment for rent in Cité El Wafa. 2 beautiful room...,"1,600 TND",Nabeul,"120
						m²",N/A,10
Great apartment for rent in Chotrana 1.2 rooms. Robust door...,"1,300 TND",La Soukra,"65
						m²",N/A,10
Lovely apartment for rent in Les Jardins de Carthage. Large...,"2,900 TND",Le Kram,"150
						m²",N/A,10
"Rent an apartment. 3 rooms. Secured door, Secured neighbourh...","1,200 TND",Sousse Jaouhara,"120
						m²",N/A,10
Apartment for rent in La Marsa. 1 room. Cellar,"2,300 TND",La Marsa,"63
						m²",N/A,10
Great apartment for rent in Les Jardins de Carthage. 2 beaut...,"2,400 TND",Le Kram,"110
						m²",N/A,10
Great apartment for rent in Ain Zaghouan Nord. 4 rooms. Gara...,"2,200 TND",La Marsa,"200
						m²",N/A,10
Flat for rent in Les Jardins de Carthage. Dimension 180 m²...,"2,200 TND",Le Kram,"180
						m²",N/A,10
Find an apartment for rent in Les Jardins de Carthage. 2 lov...,"2,500 TND",Le Kram,"115
						m²",N/A,10
Apartment for rent in La Soukra. 1 lovely room. Parking spac...,"1,100 TND",La Soukra,"80
						m²",N/A,10
Flat for rent in La Marsa. 2 rooms. Well furnished,"2,000 TND",La Marsa,"80
						m²",N/A,10
Very nice apartment for rent in Les Jardins de Carthage. 2 b...,"2,600 TND",Le Kram,"115
						m²",N/A,10
Lovely apartment for rent in La Marsa. Area of 160 m². With...,"4,500 TND",La Marsa,"250
						m²",N/A,10
Apartment for rent in Dar Fadhal. 2 comfortable rooms. Parki...,"1,400 TND",La Soukra,"120
						m²",N/A,10
Rent an apartment in Chotrana 1. 1 lovely room. Storage unit...,"1,200 TND",La Soukra,"65
						m²",N/A,10
Lovely apartment for rent in La Soukra. Small area 65 m². Se...,"1,200 TND",La Soukra,"65
						m²",N/A,10
Apartment for rent in Ain Zaghouan Nord. 1 Living area. Gree...,"1,100 TND",La Marsa,1 Room,N/A,10
N/A,N/A,N/A,N/A,N/A,10
Flat for rent in Les Jardins de Carthage. Surface area 157 m...,"1,900 TND",Le Kram,"157
						m²",N/A,11
Apartment for rent in Les Berges Du Lac 1.4 lovely rooms. Re...,"5,500 TND",La Marsa,"350
						m²",N/A,11
Great apartment for rent in Cité Du Stade. 1 room. Cellar,"2,000 TND",La Marsa,"65
						m²",N/A,11
Flat for rent in Hammamet Nord. 4 large living areas. Cellar,"1,600 TND",Nabeul,"150
						m²",N/A,11
Apartment for rent in Yasmine Hammamet. Dimension 150 m². Ca...,"2,000 TND",Hammamet,"150
						m²",N/A,11
Rent an apartment in Les Jardins de Carthage. 2 rooms. Well...,"2,000 TND",Le Kram,"110
						m²",N/A,11
"Rent an apartment in Hammamet. 1 Room. Sea view, double glaz...","2,800 TND",Hammamet,"200
						m²",N/A,11
Alma residence,"From180,000 TND",Nouvelle Medina,"Delivery:
									November 2027",N/A,11
Flat for rent in La Soukra. 5 rooms. Parking spaces and terr...,Price on request,La Soukra,"300
						m²",N/A,11
Apartment for rent in La Soukra. Surface area 70 m². Lift an...,"1,100 TND",La Soukra,"70
						m²",N/A,11
Lovely apartment for rent in Les Jardins de Carthage. 1 Room...,"1,450 TND",Le Kram,"80
						m²",N/A,11
Great apartment for rent in La Soukra. 1 room. Secured door...,"1,200 TND",La Soukra,"60
						m²",N/A,11
Find an apartment for rent in Les Berges Du Lac 1. Dimension...,"4,000 TND",La Marsa,"180
						m²",N/A,11
Very nice apartment for rent in Ain Zaghouan Nord. 1 room. W...,"1,250 TND",La Marsa,"70
						m²",N/A,11
Very nice apartment for rent in Aouina. 1 room. Attic,"1,300 TND",La Marsa,"80
						m²",N/A,11
Apartment for rent in Les Jardins de Carthage. 1 room. Well...,"1,400 TND",Le Kram,"90
						m²",N/A,11
Lovely apartment for rent in Cité El Wafa. 2 beautiful rooms...,"1,300 TND",Nabeul,"100
						m²",N/A,11
Rent an apartment. Area of 75 m². Storage unit,"1,500 TND",Sousse Jaouhara,"75
						m²",N/A,11
Apartment for rent in La Soukra. 1 lovely room. Furnished,"1,350 TND",La Soukra,"70
						m²",N/A,11
Very nice apartment for rent in Sidi El Mahrsi. Small area 1...,"1,800 TND",Nabeul,"150
						m²",N/A,11
Rent this apartment in Hammamet. 2 beautiful rooms. Well fur...,"1,200 TND",Hammamet,"80
						m²",N/A,11
Rent an apartment in Aouina. 4 rooms. General air conditioni...,"1,000 TND",La Marsa,"100
						m²",N/A,11
Rent an apartment in La Soukra. 1 lovely room. Furnishings,"1,500 TND",La Soukra,"65
						m²",N/A,11
Apartment for rent in La Soukra. 2 comfortable rooms. Lift a...,"1,200 TND",La Soukra,"80
						m²",N/A,11
Flat for rent in Aouina. Large area 100 m². Caretaker availa...,"1,500 TND",La Marsa,"100
						m²",N/A,11
Apartment for rent in La Marsa. 3 beautiful rooms. Soundproo...,"4,500 TND",La Marsa,"130
						m²",N/A,11
Rent an apartment in Hammamet. 3 large rooms. caretaker and...,"1,900 TND",Hammamet,"125
						m²",N/A,11
Great apartment for rent in Ain Zaghouan Nord. 1 Living area...,"1,900 TND",La Marsa,"110
						m²",N/A,11
Find an apartment for rent in La Marsa. 3 large living areas...,"2,500 TND",La Marsa,2 Rooms,N/A,11
Apartment for rent in Sidi Daoued. 2 large living areas. Amp...,"1,950 TND",La Marsa,"60
						m²",N/A,11
Apartment for rent in La Soukra. 2 rooms. Fully furnished,"1,500 TND",La Soukra,"74
						m²",N/A,11
Great apartment for rent in Aouina. 1 room. Terrace and lift,"1,000 TND",La Marsa,"65
						m²",N/A,11
Find an apartment for rent in Cité Ennasr 2.2 comfortable ro...,"1,400 TND",Ariana Ville,2 Rooms,N/A,11
N/A,N/A,N/A,N/A,N/A,11
Great apartment for rent in Ain Zaghouan Nord. Area 120 m²...,"2,500 TND",La Marsa,"120
						m²",N/A,12
Lovely apartment for rent in Ain Zaghouan Nord. 1 lovely roo...,"1,600 TND",La Marsa,"100
						m²",N/A,12
Lovely apartment for rent in Les Berges Du Lac 2.3 rooms. Ce...,"4,600 TND",La Marsa,"200
						m²",N/A,12
Lovely apartment for rent in Les Berges Du Lac 2. 3 large li...,"2,600 TND",La Marsa,"160
						m²",N/A,12
Lovely apartment for rent in Les Jardins de Carthage. 2 love...,Price on request,Le Kram,"150
						m²",N/A,12
Very nice apartment for rent in La Marsa. Dimension 180 m²...,"3,500 TND",La Marsa,"180
						m²",N/A,12
Rent this apartment in La Marsa. Small area 1 m². Well furni...,"5,250 TND",La Marsa,4 Rooms,N/A,12
RESIDENCE MYRIAM 3 - Carthage Gardens,"From640,000 TND",Le Kram,Completed,N/A,12
Lovely apartment for rent in Hammamet Sud. Surface area 85 m...,"1,600 TND",Hammamet,"85
						m²",N/A,12
Lovely apartment for rent in Cité Du Stade. Area of 230 m²...,"3,000 TND",La Marsa,"230
						m²",N/A,12
Rent this apartment in La Soukra. Large area 80 m². Carpark...,"1,450 TND",La Soukra,"80
						m²",N/A,12
Apartment for rent in Les Jardins de Carthage. 1 Living area...,"3,200 TND",Le Kram,"200
						m²",N/A,12
Find an apartment for rent in La Soukra. 3 lovely rooms. Sec...,"1,300 TND",La Soukra,"132
						m²",N/A,12
Very nice apartment for rent in Neapolis. 2 large rooms. Ter...,"1,600 TND",Nabeul,"110
						m²",N/A,12
Apartment for rent. 2 large living areas. Cellar,"2,600 TND",Sousse Jaouhara,"180
						m²",N/A,12
Rent an apartment in Gammarth. 2 rooms. Double glazing and c...,"2,250 TND",La Marsa,"107
						m²",N/A,12
Very nice apartment for rent in Cité de la Plage. Dimension...,"1,600 TND",Hammam Sousse,"110
						m²",N/A,12
Great apartment for rent in Les Jardins de Carthage. 4 rooms...,"2,500 TND",Le Kram,"165
						m²",N/A,12
Find an apartment for rent in La Soukra. 3 comfortable rooms...,"2,000 TND",La Soukra,"150
						m²",N/A,12
Lovely apartment for rent in Hedi Chaker. 5 large rooms. Air...,"1,750 TND",Tunis,"180
						m²",N/A,12
Lovely apartment for rent in Aouina. 1 Room. Attic,"1,400 TND",La Marsa,"70
						m²",N/A,12
Apartment for rent in La Marsa. 2 rooms. Caretaker available...,800 TND,La Marsa,"60
						m²",N/A,12
Apartment for rent in La Marsa. 3 large rooms. Dressing room...,"2,300 TND",La Marsa,2 Rooms,N/A,12
Rent an apartment in Riadh al Andalous. Small area 130 m². C...,"1,300 TND",Ariana Ville,"130
						m²",N/A,12
Rent this apartment in La Soukra. 2 large living areas. Ther...,"1,200 TND",La Soukra,"85
						m²",N/A,12
Flat for rent in La Marsa. 3 lovely rooms. Terrace and lift,"2,900 TND",La Marsa,"190
						m²",N/A,12
Find an apartment for rent in La Marsa. 1 room. Lift and gar...,"2,500 TND",La Marsa,"70
						m²",N/A,12
Apartment for rent in La Marsa. 1 Room. Caretaker and air co...,"2,900 TND",La Marsa,"105
						m²",N/A,12
Rent this apartment in La Soukra. 3 rooms. With garage and l...,"2,000 TND",La Soukra,"100
						m²",N/A,12
Very nice apartment for rent in La Soukra. 2 comfortable roo...,"2,000 TND",La Soukra,"70
						m²",N/A,12
Apartment for rent in La Marsa. Area 115 m². Caretaker servi...,"1,550 TND",La Marsa,"115
						m²",N/A,12
Apartment for rent in Bhar Lazreg. Area of 112 m². Double gl...,"1,250 TND",La Marsa,"112
						m²",N/A,12
Rent an apartment in Les Jardins de Carthage. Total area 135...,"2,500 TND",Le Kram,"135
						m²",N/A,12
N/A,N/A,N/A,N/A,N/A,12
Lovely apartment for rent in Sidi El Mahrsi. 2 rooms. Well d...,"1,700 TND",Nabeul,"100
						m²",N/A,13
Very nice apartment for rent in Les Berges Du Lac 2.5 large...,Price on request,La Marsa,"220
						m²",N/A,13
Offices & shops to rent in Les Jardins de Carthage. Area 205...,Price on request,Le Kram,"180
						m²",N/A,13
Very nice apartment for rent in Gammarth. 2 beautiful rooms...,"5,300 TND",La Marsa,"350
						m²",N/A,13
Flat for rent in Ain Zaghouan. 1 room. caretaker available...,"2,000 TND",La Marsa,"66
						m²",N/A,13
Find an apartment for rent in Les Jardins de Carthage. Dimen...,"2,400 TND",Le Kram,2 Rooms,N/A,13
Find an apartment for rent in Les Berges Du Lac 2.3 large li...,"2,100 TND",La Marsa,"140
						m²",N/A,13
High-end office building ZA Kheireddine,"From12,000 TND",Le Kram,Completed,N/A,13
Find an apartment for rent in La Marsa. Dimension 170 m². Wi...,"4,200 TND",La Marsa,"170
						m²",N/A,13
Very nice apartment for rent in Ain Zaghouan Nord. 2 beautif...,"1,400 TND",La Marsa,"120
						m²",N/A,13
Flat for rent in Les Jardins de Carthage. Total area 153 m²...,"3,000 TND",Le Kram,"153
						m²",N/A,13
Lovely apartment for rent in Centre Urbain Nord. 1 lovely ro...,"1,500 TND",Cité El Khadra,"69
						m²",N/A,13
Lovely apartment for rent in La Marsa. 3 beautiful rooms. Fu...,"4,200 TND",La Marsa,"140
						m²",N/A,13
Great apartment for rent in El Menzah 9. 1 room. Double glaz...,"1,300 TND",El Menzah,"90
						m²",N/A,13
Lovely apartment for rent in Hammamet. Small area 1 m². Equi...,850 TND,Hammamet,2 Rooms,N/A,13
"Apartment for rent in Aouina. 5 large rooms. Green areas, Ba...","1,100 TND",La Marsa,"124
						m²",N/A,13
Lovely apartment for rent in La Marsa. Total area 140 m². Fi...,"2,000 TND",La Marsa,"140
						m²",N/A,13
Lovely apartment for rent in Ain Zaghouan Nord. 3 large room...,"3,600 TND",La Marsa,2 Rooms,N/A,13
Rent an apartment in La Goulette. 2 beautiful rooms. Storage...,"3,000 TND",La Goulette,2 Rooms,N/A,13
Flat for rent in La Marsa. 4 large living areas. Cellar,"5,500 TND",La Marsa,3 Rooms,N/A,13
Very nice apartment for rent in La Marsa. 3 rooms. Cellar,"4,000 TND",La Marsa,2 Rooms,N/A,13
Lovely apartment for rent in La Marsa. 4 large living areas...,"4,500 TND",La Marsa,2 Rooms,N/A,13
Find an apartment for rent in La Marsa. 5 large living areas...,"5,500 TND",La Marsa,3 Rooms,N/A,13
Apartment for rent in La Marsa. Dimension 1 m². Caretaker an...,"7,000 TND",La Marsa,3 Rooms,N/A,13
Flat for rent in Les Jardins d'El Menzah 2. Area 110 m². Cen...,"1,300 TND",Ariana Ville,"110
						m²",N/A,13
Find an apartment for rent in Sidi Daoued. Total area 65 m²...,"2,000 TND",La Marsa,"65
						m²",N/A,13
Apartment for rent in Hammamet Nord. 3 comfortable rooms. Dr...,"1,400 TND",Hammamet,"100
						m²",N/A,13
Houses for rent in Hammamet Nord. Total area 300 m². Beautif...,"1,200 TND",Hammamet,"74
						m²",N/A,13
Flat for rent in Neapolis. 1 room. Large terrace,800 TND,Nabeul,"80
						m²",N/A,13
Find an apartment for rent in Neapolis. 2 lovely rooms. Dres...,"1,500 TND",Nabeul,"100
						m²",N/A,13
Find an apartment for rent in Les Berges Du Lac 2.1 Living a...,Price on request,La Marsa,"155
						m²",N/A,13
Apartment for rent in Cité Ennasr 2. 2 large rooms. Private...,"1,150 TND",Ariana Ville,"80
						m²",N/A,13
