scrape_date,category,title,price,location,size_m2,rooms,url,source,page
20260120,apt_rent,Lovely apartment for rent in Ain Zaghouan Nord. 1 lovely roo...,"1,600 TND",,100 m²,1,N/A,mubawab_ultra,12
20260120,apt_rent,Lovely apartment for rent in Les Berges Du Lac 2.3 rooms. Ce...,"4,600 TND",,200 m²,3,N/A,mubawab_ultra,12
20260120,apt_rent,Lovely apartment for rent in Les Berges Du Lac 2. 3 large li...,"2,600 TND",,160 m²,3,N/A,mubawab_ultra,12
20260120,apt_rent,Lovely apartment for rent in Les Jardins de Carthage. 2 love...,N/A,,150 m²,2,N/A,mubawab_ultra,12
20260120,apt_rent,Very nice apartment for rent in La Marsa. Dimension 180 m²...,"3,500 TND",,180 m²,3,N/A,mubawab_ultra,12
20260120,apt_rent,Rent this apartment in La Marsa. Small area 1 m². Well furni...,"5,250 TND",,1 m²,4,N/A,mubawab_ultra,12
20260120,apt_rent,Khadouja Residence,"533,600 TND",,N/A,N/A,N/A,mubawab_ultra,12
20260120,apt_rent,Lovely apartment for rent in Hammamet Sud. Surface area 85 m...,"1,600 TND",,85 m²,2,N/A,mubawab_ultra,12
20260120,apt_rent,Great apartment for rent in Aouina. 1 room. Terrace and lift,"1,000 TND",,65 m²,1,N/A,mubawab_ultra,12
20260120,apt_rent,Find an apartment for rent in Cité Ennasr 2.2 comfortable ro...,"1,400 TND",,N/A,2,N/A,mubawab_ultra,12
20260120,apt_rent,Lovely apartment for rent in Cité Du Stade. Area of 230 m²...,"3,000 TND",,230 m²,3,N/A,mubawab_ultra,12
20260120,apt_rent,Rent this apartment in La Soukra. Large area 80 m². Carpark...,"1,450 TND",,80 m²,2,N/A,mubawab_ultra,12
20260120,apt_rent,Apartment for rent in Les Jardins de Carthage. 1 Living area...,"3,200 TND",,200 m²,4,N/A,mubawab_ultra,12
20260120,apt_rent,Find an apartment for rent in La Soukra. 3 lovely rooms. Sec...,"1,300 TND",,132 m²,3,N/A,mubawab_ultra,12
20260120,apt_rent,Very nice apartment for rent in Neapolis. 2 large rooms. Ter...,"1,600 TND",,110 m²,2,N/A,mubawab_ultra,12
20260120,apt_rent,Apartment for rent. 2 large living areas. Cellar,"2,600 TND",,180 m²,2,N/A,mubawab_ultra,12
20260120,apt_rent,Rent an apartment in Gammarth. 2 rooms. Double glazing and c...,"2,250 TND",,107 m²,2,N/A,mubawab_ultra,12
20260120,apt_rent,Very nice apartment for rent in Cité de la Plage. Dimension...,"1,600 TND",,110 m²,3,N/A,mubawab_ultra,12
20260120,apt_rent,Great apartment for rent in Les Jardins de Carthage. 4 rooms...,"2,500 TND",,165 m²,4,N/A,mubawab_ultra,12
20260120,apt_rent,Find an apartment for rent in La Soukra. 3 comfortable rooms...,"2,000 TND",,150 m²,3,N/A,mubawab_ultra,12
20260120,apt_rent,Lovely apartment for rent in Hedi Chaker. 5 large rooms. Air...,"1,750 TND",,180 m²,4,N/A,mubawab_ultra,12
20260120,apt_rent,Lovely apartment for rent in Aouina. 1 Room. Attic,"1,400 TND",,70 m²,1,N/A,mubawab_ultra,12
20260120,apt_rent,Apartment for rent in La Marsa. 2 rooms. Caretaker available...,800 TND,,60 m²,2,N/A,mubawab_ultra,12
20260120,apt_rent,Apartment for rent in La Marsa. 3 large rooms. Dressing room...,"2,300 TND",,N/A,2,N/A,mubawab_ultra,12
20260120,apt_rent,Rent an apartment in Riadh al Andalous. Small area 130 m². C...,"1,300 TND",,130 m²,3,N/A,mubawab_ultra,12
20260120,apt_rent,Rent this apartment in La Soukra. 2 large living areas. Ther...,"1,200 TND",,85 m²,1,N/A,mubawab_ultra,12
20260120,apt_rent,Flat for rent in La Marsa. 3 lovely rooms. Terrace and lift,"2,900 TND",,190 m²,3,N/A,mubawab_ultra,12
20260120,apt_rent,Find an apartment for rent in La Marsa. 1 room. Lift and gar...,"2,500 TND",,70 m²,1,N/A,mubawab_ultra,12
20260120,apt_rent,Apartment for rent in La Marsa. 1 Room. Caretaker and air co...,"2,900 TND",,105 m²,1,N/A,mubawab_ultra,12
20260120,apt_rent,Rent this apartment in La Soukra. 3 rooms. With garage and l...,"2,000 TND",,100 m²,3,N/A,mubawab_ultra,12
20260120,apt_rent,Very nice apartment for rent in La Soukra. 2 comfortable roo...,"2,000 TND",,70 m²,1,N/A,mubawab_ultra,12
20260120,apt_rent,Apartment for rent in La Marsa. Area 115 m². Caretaker servi...,"1,550 TND",,115 m²,3,N/A,mubawab_ultra,12
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,12
20260120,apt_rent,N/A,"1,700 TND",,100 m²,2,N/A,mubawab_ultra,13
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,13
20260120,apt_rent,N/A,"1,700 TND",N/A,100 m²,2,N/A,mubawab_ultra,13
20260120,apt_rent,N/A,"1,700 TND",N/A,100 m²,2,N/A,mubawab_ultra,13
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,13
20260120,apt_rent,Apartment for rent in Gammarth. 3 comfortable rooms. Well de...,"3,000 TND",,160 m²,2,N/A,mubawab_ultra,14
20260120,apt_rent,Find an apartment for rent in Les Jardins de Carthage. 2 lov...,"2,000 TND",,N/A,2,N/A,mubawab_ultra,14
