scrape_date,category,title,price,location,size_m2,rooms,url,source,page
20260120,house_rent,House for rent in Chotrana 1. Surface area 210 m². Reinforce...,"2,650 TND",,210 m²,3,N/A,mubawab_ultra,11
20260120,house_rent,Fabulous house for rent in La Marsa. 5 lovely rooms,"3,300 TND",,250 m²,5,N/A,mubawab_ultra,11
20260120,house_rent,Home to buy in Midoune. 3 rooms. Beautiful terrace and garde...,900 TND,,240 m²,3,N/A,mubawab_ultra,11
20260120,house_rent,"Rent your house in El Manar 2.4 large rooms. Green areas, Ba...","2,000 TND",,170 m²,3,N/A,mubawab_ultra,11
20260120,house_rent,House for rent in Hammamet. 3 lovely rooms. Cellar,"2,000 TND",,200 m²,3,N/A,mubawab_ultra,11
20260120,house_rent,Fabulous house for rent in La Marsa. 5 large living areas. G...,"5,500 TND",,400 m²,4,N/A,mubawab_ultra,11
20260120,house_rent,"Property for rent in El Manar 1. Area of 600 m². Cellar, Lar...",N/A,,600 m²,10,N/A,mubawab_ultra,11
20260120,house_rent,Property for rent in Aouina. Dimension 1500 m². Gardeners,"12,000 TND",,1500 m²,14,N/A,mubawab_ultra,11
20260120,house_rent,Rent your home. 3 beautiful rooms. Furnished,"3,000 TND",,500 m²,3,N/A,mubawab_ultra,11
20260120,house_rent,"Fabulous house for rent in La Soukra. 3 rooms. Carpark, Balc...","2,900 TND",,160 m²,3,N/A,mubawab_ultra,11
20260120,house_rent,House for rent in La Soukra. 5 rooms. Fireplace and caretake...,"7,000 TND",,1200 m²,5,N/A,mubawab_ultra,11
20260120,house_rent,Property for rent in El Menzah 7.3 rooms. Garden and terrace,"1,800 TND",,170 m²,3,N/A,mubawab_ultra,11
20260120,house_rent,House for rent in Rades Plage. Area 180 m². Internet Connect...,450 TND,,180 m²,2,N/A,mubawab_ultra,11
20260120,house_rent,Rent your house in El Omrane. 2 lovely rooms. Storage unit,850 TND,,66 m²,2,N/A,mubawab_ultra,11
20260120,house_rent,Beautiful house for rent in Gammarth. 6 comfortable rooms. N...,N/A,,300 m²,4,N/A,mubawab_ultra,11
20260120,house_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,11
20260120,house_rent,House for rent in Cité Ennouzha. 3 rooms. Balcony,"1,200 TND",,200 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,Fabulous house for rent. 4 comfortable rooms. Parking spaces...,"5,300 TND",,700 m²,3,N/A,mubawab_ultra,12
20260120,house_rent,"House for rent in Chotrana 1.2 lovely rooms. Gardeners, Larg...","4,300 TND",,270 m²,2,N/A,mubawab_ultra,12
20260120,house_rent,Rent your house in Hammamet. 3 comfortable rooms. New furnit...,"1,500 TND",,90 m²,2,N/A,mubawab_ultra,12
20260120,house_rent,Find a house to rent in Les Berges Du Lac 2. Area of 280 m²...,"3,600 TND",,280 m²,4,N/A,mubawab_ultra,12
20260120,house_rent,Rent your home in La Soukra. Area of 500 m². Storage unit,N/A,,500 m²,3,N/A,mubawab_ultra,12
